@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
148.000000,138.000000,137.000000,156.000000,145.000000,143.000000,150.140000,143.160000,141.112000,150.000000,143.000000,142.000000,2.144400,1.366400,1.659456,class2
148.000000,142.000000,141.000000,151.000000,145.000000,143.000000,149.278000,143.196000,142.088000,149.000000,143.000000,142.000000,0.432716,0.529584,0.300256,class2
145.000000,131.000000,135.000000,174.000000,145.000000,147.000000,150.258000,142.002000,141.722000,149.000000,143.000000,142.000000,10.803436,8.505996,3.232716,class2
145.000000,131.000000,135.000000,174.000000,145.000000,147.000000,151.964000,137.598000,141.934000,152.000000,135.000000,142.000000,10.606704,18.768396,4.885644,class2
150.000000,131.000000,138.000000,156.000000,136.000000,146.000000,151.822000,134.652000,143.438000,151.000000,135.000000,144.000000,1.606316,0.774896,2.238156,class2
150.000000,134.000000,142.000000,154.000000,136.000000,145.000000,151.166000,135.192000,144.092000,151.000000,135.000000,144.000000,0.314444,0.207136,0.387536,class2
150.000000,135.000000,142.000000,154.000000,137.000000,145.000000,151.498000,135.670000,143.484000,151.000000,136.000000,143.000000,0.513996,0.389100,0.665744,class2
150.000000,135.000000,142.000000,153.000000,137.000000,144.000000,151.514000,136.096000,143.308000,152.000000,136.000000,143.000000,0.405804,0.262784,0.357136,class2
150.000000,135.000000,143.000000,152.000000,137.000000,145.000000,151.124000,136.188000,143.826000,151.000000,136.000000,144.000000,0.156624,0.160656,0.163724,class2
150.000000,135.000000,143.000000,152.000000,137.000000,145.000000,150.974000,136.156000,144.014000,151.000000,136.000000,144.000000,0.149324,0.159664,0.045804,class2
149.000000,135.000000,143.000000,152.000000,137.000000,145.000000,150.676000,135.934000,144.314000,151.000000,136.000000,144.000000,0.511024,0.233644,0.259404,class2
149.000000,135.000000,143.000000,152.000000,137.000000,145.000000,150.470000,135.788000,144.650000,150.000000,136.000000,145.000000,0.437100,0.183056,0.255500,class2
149.000000,128.000000,97.000000,161.000000,138.000000,145.000000,151.292000,135.198000,140.160000,151.000000,136.000000,144.000000,5.018736,4.534796,145.274400,class2
139.000000,104.000000,97.000000,178.000000,138.000000,146.000000,151.900000,125.678000,134.422000,151.000000,128.000000,140.000000,44.494000,118.642316,166.391916,class2
139.000000,104.000000,105.000000,178.000000,134.000000,146.000000,154.872000,123.098000,134.508000,155.000000,126.000000,136.000000,64.007616,86.084396,49.177936,class2
140.000000,111.000000,121.000000,178.000000,139.000000,155.000000,155.788000,131.714000,138.296000,156.000000,132.000000,138.000000,36.371056,20.904204,27.860384,class2
140.000000,125.000000,129.000000,169.000000,139.000000,155.000000,151.968000,134.358000,143.202000,151.000000,135.000000,145.000000,20.126976,5.089836,20.353196,class2
149.000000,134.000000,144.000000,152.000000,136.000000,146.000000,150.762000,134.858000,145.070000,151.000000,135.000000,145.000000,0.541356,0.317836,0.549100,class2
149.000000,134.000000,144.000000,152.000000,136.000000,146.000000,151.290000,135.014000,144.536000,151.000000,135.000000,145.000000,0.377900,0.181804,0.264704,class2
151.000000,135.000000,144.000000,152.000000,135.000000,145.000000,151.700000,135.000000,144.298000,152.000000,135.000000,144.000000,0.210000,0.000000,0.209196,class2
151.000000,135.000000,144.000000,152.000000,135.000000,145.000000,151.912000,135.000000,144.032000,152.000000,135.000000,144.000000,0.080256,0.000000,0.030976,class2
