@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
128.000000,95.000000,116.000000,3340.000000,171.000000,134.000000,157.000000,12891.000000,142.582000,121.860000,146.890000,6707.890000,143.000000,123.000000,149.000000,6732.500000,57.123276,117.492400,67.709900,5572176.493900,class0
126.000000,95.000000,116.000000,3340.000000,171.000000,134.000000,157.000000,8852.000000,139.196000,122.974000,148.270000,5892.350000,136.000000,128.000000,153.000000,6199.500000,80.117584,113.757324,78.997100,1964967.371500,class0
126.000000,124.000000,151.000000,5143.000000,143.000000,131.000000,156.000000,8434.000000,132.998000,128.828000,154.176000,6258.728000,133.000000,129.000000,154.000000,5979.000000,10.901996,2.286416,0.821024,691936.162016,class0
126.000000,126.000000,153.000000,4995.000000,135.000000,131.000000,156.000000,15359.000000,131.400000,127.962000,154.382000,7666.682000,132.000000,128.000000,154.000000,7349.500000,3.344000,1.020556,0.444076,6252831.256876,class0
126.000000,126.000000,153.000000,4995.000000,133.000000,129.000000,156.000000,15732.000000,129.968000,127.814000,154.446000,10861.618000,130.000000,128.000000,155.000000,10126.000000,1.186976,0.511404,0.399084,8291279.760076,class0
128.000000,124.000000,152.000000,3603.000000,141.000000,133.000000,157.000000,56067.000000,131.896000,128.044000,154.202000,13541.826000,131.000000,128.000000,154.000000,11873.500000,9.425184,2.518064,0.833196,69420749.083724,class0
129.000000,124.000000,148.000000,3603.000000,149.000000,133.000000,157.000000,56067.000000,136.212000,128.574000,153.262000,12721.668000,136.000000,129.000000,153.000000,10440.500000,17.995056,4.212524,2.089356,69147951.077776,class0
134.000000,126.000000,146.000000,8403.000000,150.000000,133.000000,155.000000,12203.000000,141.662000,129.652000,151.062000,10535.626000,142.000000,130.000000,152.000000,10457.500000,25.151756,3.038896,5.150156,695160.290124,class0
134.000000,125.000000,144.000000,8403.000000,152.000000,133.000000,155.000000,12462.000000,145.772000,129.814000,148.842000,10657.494000,147.000000,130.000000,149.000000,10655.000000,12.512016,2.659404,4.017036,706666.509964,class0
130.000000,125.000000,125.000000,10189.000000,156.000000,178.000000,152.000000,12635.000000,145.390000,137.134000,143.504000,11728.082000,147.000000,132.000000,146.000000,12425.000000,29.821900,160.436044,58.729984,924387.503276,class0
126.000000,128.000000,121.000000,12108.000000,156.000000,178.000000,150.000000,12635.000000,138.070000,152.736000,132.620000,12468.444000,135.000000,157.000000,129.000000,12487.000000,63.509100,166.154304,80.379600,9117.530864,class0
126.000000,151.000000,121.000000,11766.000000,137.000000,171.000000,132.000000,12526.000000,132.164000,160.536000,126.534000,12316.980000,132.000000,160.000000,127.000000,12341.000000,5.913104,26.836704,7.044844,22220.655600,class0
128.000000,150.000000,123.000000,11356.000000,147.000000,171.000000,134.000000,12386.000000,135.872000,159.328000,127.936000,12010.774000,134.000000,158.000000,128.000000,12085.000000,27.855616,31.152416,8.015904,81278.454924,class0
131.000000,146.000000,122.000000,11356.000000,149.000000,171.000000,134.000000,12218.000000,140.510000,157.564000,127.962000,11816.244000,141.000000,157.000000,128.000000,11839.000000,21.901900,24.821904,9.496556,62795.344464,class0
