@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
126.000000,129.000000,91.000000,127.000000,130.000000,92.000000,126.006000,129.022000,91.978000,126.000000,129.000000,92.000000,0.005964,0.021516,0.021516,class2
126.000000,129.000000,92.000000,127.000000,130.000000,92.000000,126.006000,129.008000,92.000000,126.000000,129.000000,92.000000,0.005964,0.007936,0.000000,class2
126.000000,129.000000,92.000000,127.000000,129.000000,92.000000,126.116000,129.000000,92.000000,126.000000,129.000000,92.000000,0.102544,0.000000,0.000000,class2
125.000000,129.000000,92.000000,127.000000,129.000000,92.000000,126.342000,129.000000,92.000000,126.000000,129.000000,92.000000,0.253036,0.000000,0.000000,class2
125.000000,129.000000,92.000000,127.000000,129.000000,92.000000,126.230000,129.000000,92.000000,126.000000,129.000000,92.000000,0.205100,0.000000,0.000000,class2
126.000000,129.000000,92.000000,127.000000,130.000000,92.000000,126.050000,129.002000,92.000000,126.000000,129.000000,92.000000,0.047500,0.001996,0.000000,class2
122.000000,124.000000,89.000000,136.000000,131.000000,95.000000,126.066000,128.784000,91.994000,126.000000,129.000000,92.000000,4.041644,0.949344,0.401964,class2
122.000000,124.000000,89.000000,136.000000,131.000000,95.000000,125.520000,128.782000,91.994000,125.000000,129.000000,92.000000,4.269600,0.946476,0.401964,class2
125.000000,129.000000,92.000000,125.000000,129.000000,92.000000,125.000000,129.000000,92.000000,125.000000,129.000000,92.000000,0.000000,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.080000,129.000000,92.000000,125.000000,129.000000,92.000000,0.073600,0.000000,0.000000,class2
