@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
140.000000,127.000000,149.000000,13212.000000,147.000000,133.000000,153.000000,20819.000000,142.212000,130.546000,151.330000,19748.808000,142.000000,131.000000,151.000000,20220.000000,2.779056,1.811884,0.729100,1627533.007136,class0
140.000000,125.000000,146.000000,13212.000000,151.000000,132.000000,152.000000,24742.000000,144.882000,128.156000,149.728000,19231.446000,145.000000,128.000000,150.000000,18875.000000,8.232076,4.347664,2.650016,3493614.175084,class0
141.000000,113.000000,112.000000,16925.000000,166.000000,128.000000,150.000000,26186.000000,150.942000,123.244000,140.432000,22428.224000,148.000000,125.000000,147.000000,24748.000000,35.770636,16.436464,128.089376,12193536.313824,class0
141.000000,113.000000,112.000000,24754.000000,169.000000,163.000000,150.000000,26186.000000,154.580000,131.818000,131.166000,25624.412000,156.000000,127.000000,129.000000,25707.000000,38.071600,180.504876,70.250444,136257.022256,class0
143.000000,127.000000,123.000000,25532.000000,169.000000,163.000000,142.000000,25917.000000,153.840000,143.922000,132.158000,25640.574000,153.000000,144.000000,132.000000,25607.000000,29.458400,46.863916,18.849036,6976.884524,class0
143.000000,135.000000,127.000000,25490.000000,162.000000,155.000000,142.000000,25660.000000,151.618000,146.410000,135.360000,25560.820000,151.000000,148.000000,136.000000,25561.000000,21.328076,25.097900,11.274400,1441.519600,class0
143.000000,138.000000,129.000000,25449.000000,158.000000,155.000000,141.000000,25584.000000,150.664000,148.386000,135.144000,25505.630000,151.000000,149.000000,135.000000,25508.000000,9.091104,13.893004,7.251264,1091.513100,class0
145.000000,116.000000,122.000000,25443.000000,165.000000,165.000000,139.000000,25719.000000,153.692000,140.386000,131.896000,25543.122000,153.000000,147.000000,132.000000,25490.000000,18.977136,184.277004,15.009184,8254.671116,class0
34.000000,108.000000,80.000000,24917.000000,250.000000,183.000000,137.000000,26122.000000,155.834000,130.816000,124.402000,25648.852000,158.000000,126.000000,125.000000,25660.000000,566.282444,295.066144,82.832396,27797.910096,class0
22.000000,108.000000,77.000000,24853.000000,254.000000,191.000000,139.000000,26298.000000,154.078000,130.986000,117.366000,25811.940000,159.000000,123.000000,121.000000,25823.000000,1529.731916,470.645804,108.568044,104506.940400,class0
22.000000,110.000000,77.000000,23877.000000,254.000000,191.000000,151.000000,26298.000000,148.924000,138.068000,129.374000,25330.456000,152.000000,143.000000,135.000000,25549.000000,1015.142224,330.539376,258.970124,636630.104064,class0
130.000000,126.000000,126.000000,23403.000000,159.000000,149.000000,151.000000,25789.000000,149.428000,143.080000,138.918000,24500.554000,152.000000,144.000000,138.000000,24271.500000,50.296816,14.953600,50.623276,539416.623084,class1
139.000000,123.000000,122.000000,23403.000000,170.000000,149.000000,153.000000,25976.000000,152.918000,139.488000,136.154000,24839.538000,154.000000,140.000000,134.000000,24865.000000,36.287276,25.401856,82.062284,750737.592556,class1
