@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
144.645995,148.543928,145.744186,39.485406,263.519253,104.255939,3338.572351,2.309228,class0
145.944444,154.788618,134.872629,44.343621,117.706633,131.641250,3336.705962,17.233157,class0
144.788114,158.297158,126.162791,19.250727,86.509351,84.514945,3333.622739,17.658469,class0
147.055556,157.333333,126.636856,65.093507,63.129401,74.955052,3336.661247,25.297029,class0
145.973937,156.392318,127.008230,72.923849,96.667002,37.966907,3340.074074,3.602778,class0
143.102564,161.152422,125.377493,7.495517,84.500275,33.822459,3339.044160,2.008126,class0
140.119163,163.695652,124.091787,25.940203,66.082299,25.527944,3339.201288,1.425663,class0
137.873457,164.430556,125.449074,10.380562,51.363219,33.533103,3340.137346,1.506692,class0
138.392801,166.541471,127.524257,9.822515,69.423608,20.391246,3340.031299,2.730576,class0
138.388889,166.117284,125.117284,14.867327,95.766611,7.816341,3339.875000,3.420601,class0
134.798875,164.568214,125.434599,63.519809,59.651151,2.739218,3339.963432,3.103426,class0
132.811404,164.024854,126.030702,46.910953,33.701267,11.756576,3339.789474,2.392948,class0
137.449011,159.808219,128.240487,20.322853,20.696934,30.604257,3340.380518,1.503401,class0
148.954074,158.148148,125.697778,139.382747,37.759537,53.158345,3341.152593,1.311569,class0
148.222222,150.753247,133.636364,142.493502,96.536915,196.823793,3340.546898,4.324810,class0
138.820833,144.988889,146.495833,16.426158,10.746242,35.323314,3338.973611,3.158070,class0
143.658635,147.345382,144.199465,27.765066,5.267995,18.230882,3338.954485,1.305341,class0
146.352941,148.213072,142.698039,6.399229,2.437158,3.375841,3337.598693,4.614078,class0
145.235736,148.259760,143.340841,3.412465,1.386530,1.853993,3334.681682,2.635658,class0
147.239171,147.269303,141.992467,3.145514,0.734016,1.373718,3333.612053,1.073381,class0
148.577778,146.646914,141.906173,0.330864,0.718456,1.372590,3333.395062,1.272478,class0
147.577778,147.376190,146.353968,62.181285,68.438108,28.501805,3335.623810,6.680012,class0
140.321285,139.488621,149.730924,116.533879,138.834068,28.744993,3338.077644,3.225154,class0
129.111111,129.328638,153.619718,12.908642,8.350419,11.656671,3341.757433,10.492526,class0
125.334967,127.929739,154.967320,4.907128,6.745496,1.383475,3339.651961,37.404792,class0
129.626543,131.780864,148.697531,84.471329,47.787506,41.117100,3335.807099,22.857935,class0
154.916021,149.835917,135.704134,2961.795188,418.702898,283.310853,3338.169251,16.811250,class0
157.931442,159.587470,131.262411,5242.556513,816.664177,690.577154,3340.617021,8.230351,class0
130.430260,161.133570,130.661939,5738.534245,1130.871785,1158.747090,3342.274232,7.063508,class0
142.084656,160.584656,126.142857,15.154959,8.744390,1.959221,3344.907407,2.580498,class1
144.000000,159.320106,128.134921,20.421560,1.258779,5.226459,3345.044974,0.542643,class1
143.387800,155.444444,134.420479,21.278209,33.190617,51.068797,3344.830065,0.756224,class1
137.913580,149.791887,144.181658,30.429886,25.155513,12.152251,3343.666667,1.889287,class1
142.973937,145.460905,145.666667,57.546380,20.519479,6.212963,3341.658436,5.072462,class1
147.097844,142.859038,146.081260,7.267685,3.157719,4.564004,3338.703151,7.066737,class1
146.534113,144.237817,144.635478,11.522239,0.793844,11.012237,3337.836257,3.683468,class1
151.338710,144.215054,139.609319,16.348281,0.469893,14.171925,3339.673835,1.195657,class1
151.319658,144.372650,139.129915,23.277202,1.812666,13.166500,3340.119658,0.582680,class1
144.426667,143.954074,145.456296,30.614962,5.013044,23.012871,3340.573333,0.866547,class1
139.325490,138.924183,150.833987,10.810343,106.596182,11.744745,3341.712418,1.178805,class1
134.304575,136.326797,153.018301,26.382761,112.548605,9.929996,3342.482353,1.208863,class1
136.845528,142.852304,149.306233,63.050375,59.345543,29.307898,3343.234417,1.758270,class1
138.625514,150.932785,144.755830,43.590569,8.553296,8.793339,3343.621399,0.903635,class1
130.770468,153.394737,145.027778,15.486201,1.203422,2.311152,3342.558480,3.085423,class1
131.983704,150.031111,146.952593,21.066631,16.026880,4.652377,3340.515556,3.104985,class1
134.242165,151.119658,143.789174,13.366280,39.720625,25.228985,3340.303419,2.051843,class1
134.268056,159.125000,133.613889,27.601092,42.941202,62.927637,3343.237500,7.495466,class1
135.841503,162.805556,125.950980,23.459118,22.060208,45.353006,3344.578431,3.050141,class1
136.892532,162.801457,125.896175,5.802456,23.385644,15.906530,3343.712204,1.500567,class1
137.664875,165.044803,128.120072,5.337175,25.093892,8.257559,3343.752688,1.779162,class1
137.144621,165.197531,126.320988,6.451866,25.086597,12.640028,3343.647266,1.861625,class1
137.912363,163.928013,126.874804,7.701205,23.680458,14.238776,3343.225352,1.741789,class1
137.919021,163.811676,125.945386,7.536752,24.424118,14.691942,3343.337100,1.514673,class1
137.275794,163.031746,127.144841,4.430075,19.370018,20.474038,3344.611111,1.221100,class1
138.488889,165.446154,125.005128,2.315509,20.338153,36.040290,3344.475214,1.827742,class1
136.505848,165.169591,125.871345,6.797825,18.594724,45.263886,3344.144737,3.035727,class1
135.955556,164.628148,129.109630,4.976977,36.505670,21.102267,3343.734815,3.699664,class1
137.998390,168.264090,122.863124,29.632350,72.624946,44.489522,3344.545894,3.399324,class1
142.911720,167.035008,124.791476,60.732153,53.665939,102.627210,3345.576865,1.291721,class1
136.343056,163.231944,126.819444,133.389653,24.015688,81.303758,3344.559722,2.883089,class1
134.656790,156.144444,134.724691,116.482354,107.899417,164.736642,3342.516049,4.020894,class1
140.095579,140.182796,147.893668,100.398173,313.455621,77.058753,3342.495818,3.762898,class1
139.266118,130.773663,152.127572,70.038790,185.326372,41.030281,3343.554184,2.458794,class1
140.888889,131.522222,153.122222,22.238347,5.887251,5.341522,3343.024444,1.643381,class1
141.548822,130.956229,152.585859,1.343317,0.234521,0.252525,3342.303030,0.250982,class1
131.717391,168.091787,124.514493,4622.540066,365.875623,1654.963972,3347.932367,14.018439,class0
143.714286,130.142857,153.577778,3.175226,2.358440,8.392012,3351.606349,1.045274,class2
144.377778,129.955556,150.911111,0.009877,0.003704,0.002469,3349.755556,0.008642,class2
144.833333,130.000000,150.675926,0.034792,0.000000,0.018986,3349.953704,0.214272,class2
145.020833,130.000000,150.541667,0.003652,0.000000,0.003086,3350.958333,0.067284,class2
144.935185,130.000000,150.648148,0.044999,0.000000,0.012525,3350.560185,0.326870,class2
145.217391,130.000000,150.652174,0.209291,0.000000,0.016054,3350.048309,0.115405,class2
145.634259,129.958333,150.550926,0.010176,0.003019,0.011250,3349.754630,0.082640,class2
145.670498,129.965517,150.513410,0.030408,0.002737,0.005656,3349.992337,0.286535,class2
145.663082,130.000000,150.455197,0.068711,0.000000,0.006876,3350.387097,0.233639,class2
145.760000,130.000000,150.400000,0.061399,0.000000,0.007202,3350.408889,0.122140,class2
145.925926,130.000000,150.432099,0.010167,0.000000,0.010006,3350.290123,0.049584,class2
146.000000,130.000000,150.500000,0.000000,0.000000,0.003527,3350.263889,0.063272,class2
145.933333,130.000000,150.488889,0.009877,0.000000,0.003704,3349.933333,0.046914,class2
145.272222,130.000000,150.488889,0.148765,0.000000,0.009617,3349.722222,0.046134,class2
145.170940,130.000000,150.491453,0.047635,0.000000,0.007085,3349.816239,0.034511,class2
145.525926,130.000000,150.474074,0.067206,0.000000,0.004200,3349.818519,0.028509,class2
145.750000,130.000000,150.472222,0.028674,0.000000,0.004779,3349.965278,0.084777,class2
145.707407,130.000000,150.507407,0.019143,0.000000,0.005690,3349.948148,0.118973,class2
145.506173,130.000000,150.526749,0.025008,0.000000,0.005311,3349.658436,0.080651,class2
145.339869,130.000000,150.594771,0.011179,0.000000,0.010387,3349.924837,0.188343,class2
145.380247,130.000000,150.639506,0.040117,0.000000,0.006260,3349.903704,0.156902,class2
145.186047,130.186047,150.697674,0.187373,0.102717,0.008422,3349.509044,0.317597,class2
144.904215,130.379310,150.708812,0.180533,0.114213,0.029465,3348.850575,0.863559,class2
145.000000,130.251852,150.496296,0.194004,0.087243,0.079130,3348.392593,0.666432,class2
145.715278,129.979167,150.312500,0.172788,0.002006,0.013529,3349.104167,0.341512,class2
154.818342,129.576720,151.594356,124.958702,13.490186,200.971389,3350.253968,2.977072,class2
146.603704,123.514815,143.497531,445.143030,135.863629,308.442288,3350.412346,3.402204,class2
119.325581,124.098191,135.731266,678.846417,150.421327,164.023955,3350.551680,2.302817,class2
97.668091,134.987179,126.599715,71.543849,24.633311,138.938060,3350.515670,0.953976,class2
96.176685,138.444444,116.610200,13.233488,0.975309,3.595318,3350.284153,0.853302,class2
97.337100,138.677966,118.267420,10.773506,1.107150,7.261864,3348.094162,8.984169,class2
97.052009,139.182033,119.971631,11.923162,0.851007,6.846199,3347.132388,7.341727,class2
97.207729,138.637681,120.338164,0.131655,0.439077,2.228371,3349.371981,0.354219,class2
97.483483,137.915916,117.177177,0.138694,0.158714,2.309643,3350.333333,0.766804,class2
97.662222,137.284444,115.913333,0.060448,0.406732,0.906672,3350.840000,1.180227,class2
97.661247,136.701897,115.392954,0.024661,0.063234,0.025369,3351.119241,1.210117,class2
97.638243,136.599483,115.428941,0.009461,0.049465,0.012687,3351.093023,0.474974,class2
97.573643,136.506460,115.555556,0.021123,0.040742,0.027631,3351.142119,0.551632,class2
97.455026,136.566138,115.759259,0.025781,0.043848,0.011392,3351.563492,0.724115,class2
97.357357,136.717718,115.828829,0.011752,0.027157,0.005209,3351.720721,0.614281,class2
97.392157,136.614379,115.918301,0.017385,0.041328,0.007713,3351.071895,1.027222,class2
97.496732,136.398693,115.980392,0.007658,0.020290,0.003345,3350.316993,0.945105,class2
97.448029,136.315412,116.000000,0.016036,0.013248,0.000000,3350.114695,0.464596,class2
97.352490,136.245211,116.000000,0.013288,0.018853,0.000000,3350.241379,0.085599,class2
97.280423,136.132275,116.000000,0.008172,0.005703,0.000000,3350.269841,0.138977,class2
97.104575,136.078431,116.000000,0.017702,0.005810,0.000000,3349.954248,0.547930,class2
97.006173,136.055556,116.000000,0.000686,0.003268,0.000000,3349.827160,0.608892,class2
97.000000,136.039683,116.000000,0.000000,0.003053,0.000000,3350.230159,0.587776,class2
97.029630,136.037037,116.000000,0.002587,0.002939,0.000000,3350.318519,0.202587,class2
97.053140,136.086957,116.086957,0.003221,0.002196,0.008930,3350.579710,0.370322,class2
97.153257,136.203065,116.107280,0.020647,0.021225,0.007480,3350.559387,0.297604,class2
96.364672,136.464387,117.193732,2.238433,0.075940,5.468303,3350.752137,0.548708,class2
100.802867,131.989247,128.125448,102.910107,22.695693,84.272610,3351.288530,1.115345,class2
105.762963,126.416296,140.494815,106.282394,25.936968,96.362127,3351.520000,1.369756,class2
107.310658,123.049887,147.097506,50.536512,6.335422,30.154646,3351.947846,0.949641,class2
102.344907,126.020833,139.412037,5.826236,3.269586,24.631972,3352.817130,0.852897,class2
98.063492,128.772487,131.134039,24.974398,6.689537,70.626507,3352.945326,1.101104,class2
94.567901,131.277778,122.845679,3.557730,0.448055,1.547364,3351.930041,2.849428,class2
95.274510,129.267974,123.570806,1.615483,7.238606,1.964454,3350.424837,1.278373,class2
94.762452,129.277778,125.630268,0.909009,6.561945,0.996486,3350.967433,1.214645,class2
95.202381,129.609127,128.033730,0.254145,4.935125,5.568539,3351.261905,0.808722,class2
98.512671,124.621832,133.315789,14.062502,9.923659,17.594263,3351.208577,1.128779,class2
98.598039,126.168301,134.316993,16.968502,19.391374,15.280363,3351.037582,1.208996,class2
97.038580,131.972222,129.884259,9.425547,9.773170,20.691510,3349.560185,1.754282,class2
96.331570,134.564374,123.238095,7.594780,3.894983,25.520453,3348.940035,1.466279,class2
95.429630,135.656790,118.441975,4.080584,0.900012,3.269073,3349.639506,1.362601,class2
96.125448,135.086022,119.340502,0.238471,0.549555,1.394186,3350.172043,0.134024,class2
98.374486,129.561728,120.915638,44.595992,75.693183,9.571365,3350.263374,2.397529,class2
123.197531,125.223457,136.170370,577.548558,112.601053,390.518574,3350.161728,3.838857,class2
144.528833,125.603376,150.212377,48.533148,87.210726,216.754096,3349.552743,3.706228,class2
144.712418,130.111111,151.075163,7.933496,1.796483,20.039447,3348.898693,1.638135,class2
144.666667,130.000000,150.740741,0.012346,0.000000,0.016461,3348.518519,0.053498,class2
144.722222,130.000000,150.666667,0.023457,0.000000,0.004938,3348.074074,0.072428,class2
144.888889,130.000000,150.638889,0.000000,0.000000,0.003086,3347.638889,0.077160,class2
144.888889,130.000000,150.629630,0.000000,0.000000,0.004115,3347.629630,0.115226,class2
144.944444,130.000000,150.666667,0.004115,0.000000,0.000000,3347.333333,0.000000,class2
144.962963,130.000000,150.666667,0.004115,0.000000,0.000000,3347.333333,0.000000,class2
145.055556,130.000000,150.722222,0.006173,0.000000,0.006173,3347.222222,0.024691,class2
145.370370,129.962963,150.777778,0.078189,0.004115,0.000000,3347.370370,0.078189,class2
145.364123,124.230254,150.081660,37.583653,33.108938,65.767264,3349.789826,4.538998,class2
140.875421,122.636364,147.190236,2.785001,23.132211,32.415105,3348.668350,9.819370,class2
137.996633,120.173401,150.240741,27.708251,11.865196,17.024723,3347.727273,6.705102,class2
143.968627,119.924183,145.635294,146.681544,32.223754,62.817640,3349.287582,6.933361,class2
148.231162,127.835249,145.943806,135.768079,90.206679,67.261807,3344.390805,78.945410,class2
145.365462,136.441767,150.022758,66.786670,24.936157,24.555483,3343.552878,73.395054,class2
147.162037,139.484568,147.424383,9.749239,6.478980,21.334490,3348.574074,1.409842,class2
153.455988,139.812410,133.906205,32.943335,3.497485,161.183907,3348.242424,0.693219,class2
157.393812,138.518987,118.818565,9.078125,2.373764,102.505912,3347.779184,1.016934,class2
157.366366,137.834835,111.609610,0.931415,0.192540,4.916030,3347.201201,0.628336,class2
157.133655,138.159420,111.418680,0.688301,0.160304,7.927431,3346.668277,0.897419,class2
155.838969,137.951691,108.790660,1.851320,0.235831,9.305932,3347.642512,2.768653,class2
155.817204,137.844086,109.030466,1.766888,0.190026,9.451597,3348.016129,1.832765,class2
157.128019,138.328502,111.615942,0.260064,0.071307,1.025353,3346.490338,0.772333,class2
156.762274,138.335917,110.328165,0.266656,0.072598,0.631954,3348.051680,4.586919,class2
156.611111,137.970588,109.924837,0.100449,0.127429,0.245956,3350.594771,1.176867,class2
157.006349,137.374603,110.584127,0.057330,0.047266,0.161469,3351.431746,0.192281,class2
157.304762,137.444444,111.215873,0.072144,0.074800,0.148833,3350.873016,1.162050,class2
157.773585,137.350105,111.794549,0.249745,0.091356,0.264196,3349.366876,2.131807,class2
158.138434,136.967213,112.464481,0.214673,0.120306,0.591567,3349.355191,1.487169,class2
158.596372,136.482993,113.503401,0.063629,0.071786,0.235649,3350.006803,0.762556,class2
158.872685,136.375000,113.666667,0.086677,0.042356,0.414500,3348.145833,3.646523,class2
159.561845,135.257862,116.880503,0.484528,2.281469,14.423955,3344.740042,4.533686,class2
160.170543,133.534884,120.901809,0.221252,2.334072,8.900770,3342.638243,1.557374,class2
160.809829,132.655983,120.630342,0.476561,0.197657,4.013421,3344.589744,4.659181,class2
160.346216,133.149758,124.455717,1.396709,0.163336,39.522565,3346.611916,2.386937,class2
159.148810,133.307540,132.432540,1.485197,0.214586,19.684704,3347.817460,1.083470,class2
158.447028,132.529716,134.974160,0.899170,0.692438,2.302079,3348.356589,0.523550,class2
159.564103,131.638177,131.977208,2.013895,0.162260,8.133970,3349.683761,2.045184,class2
159.676413,129.111111,132.955166,1.295097,5.704145,9.626040,3348.832359,6.067955,class2
156.233177,127.884194,137.865415,11.102700,5.399801,18.765050,3346.960876,5.364056,class2
152.213992,129.705761,143.251029,4.097765,11.272377,15.403767,3345.911523,2.200503,class2
150.548463,133.399527,146.716312,0.097909,0.217209,0.160928,3346.609929,2.734768,class2
150.537037,133.777778,146.481481,0.049032,0.085632,0.015410,3347.168981,2.359858,class2
150.814010,133.550725,146.045894,0.392348,0.199153,0.414582,3347.833333,0.346091,class2
151.367150,133.630435,145.347826,0.401026,0.650236,0.578660,3347.727053,0.376245,class2
152.048148,134.637037,144.470370,0.562523,1.080403,0.846048,3347.307407,0.245793,class2
152.884615,135.333333,143.474359,0.031092,0.065185,0.040057,3347.367521,0.314834,class2
152.794613,135.101010,143.548822,0.037131,0.014941,0.036990,3347.599327,0.214459,class2
152.564815,135.101852,143.782407,0.062176,0.018161,0.038088,3347.685185,0.134908,class2
153.996169,133.957854,142.542146,2.784910,0.971985,2.520285,3347.643678,1.237062,class2
154.704274,132.832479,142.044444,1.233903,0.811390,1.613735,3347.029060,0.581125,class2
154.506775,132.181572,142.306233,0.275956,0.347380,0.678260,3346.951220,0.409907,class2
154.905983,132.098291,142.136752,0.034264,0.017113,0.174131,3346.790598,0.237360,class2
152.664021,134.962963,145.301587,26.183974,11.488507,5.811675,3346.328042,1.017737,class2
146.683060,127.255009,148.327869,49.322566,86.084915,17.905114,3347.786885,3.053619,class2
143.064163,123.403756,150.953052,14.320868,33.172218,21.100410,3348.004695,1.928549,class2
144.272109,126.809524,151.909297,8.944476,22.510802,13.744174,3346.850340,0.975078,class2
144.847953,128.035088,150.871345,0.193704,0.005559,0.029168,3346.011696,0.141145,class2
145.385802,128.000000,150.546296,0.322036,0.000000,0.041887,3346.296296,0.205996,class2
145.878049,128.000000,150.444444,0.025805,0.000000,0.006173,3346.701897,0.290394,class2
146.864444,128.040000,149.686667,5.384878,0.024067,1.360892,3346.500000,0.470773,class2
147.784722,128.041667,148.972222,5.496405,0.025020,1.233255,3346.405093,0.318618,class2
148.611111,128.000000,148.402778,0.069136,0.000000,0.003086,3346.694444,0.130864,class2
149.000000,128.000000,148.370370,0.000000,0.000000,0.004115,3346.111111,0.049383,class2
148.888889,128.000000,148.333333,0.006173,0.000000,0.004115,3346.111111,0.127572,class2
148.895062,128.000000,148.441358,0.003488,0.000000,0.013041,3346.225309,0.190819,class2
148.944444,128.000000,148.516340,0.003180,0.000000,0.004401,3346.310458,0.132270,class2
148.984127,128.000000,148.507937,0.001587,0.000000,0.003175,3346.132275,0.066196,class2
149.000000,128.000000,148.494949,0.000000,0.000000,0.003367,3346.090909,0.058810,class2
148.957265,128.000000,148.478632,0.007281,0.000000,0.004907,3346.427350,0.077873,class2
148.898148,128.000000,148.453704,0.012252,0.000000,0.005518,3346.500000,0.048260,class2
148.927536,128.000000,148.458937,0.010784,0.000000,0.005953,3346.144928,0.205875,class2
148.974910,128.000000,148.483871,0.004699,0.000000,0.004567,3345.921147,0.196867,class2
148.980392,128.000000,148.500000,0.001849,0.000000,0.003180,3345.859477,0.188783,class2
148.944444,128.000000,148.484568,0.003880,0.000000,0.002930,3346.111111,0.178483,class2
148.937198,128.000000,148.478261,0.004294,0.000000,0.002733,3346.111111,0.163861,class2
149.000000,128.000000,148.497778,0.000000,0.000000,0.003210,3345.728889,0.144115,class2
149.000000,128.000000,148.498575,0.000000,0.000000,0.003166,3345.780627,0.169907,class2
148.973684,128.000000,148.473684,0.002292,0.000000,0.005128,3345.769006,0.123044,class2
148.957265,128.000000,148.455840,0.002999,0.000000,0.005715,3345.740741,0.224388,class2
148.914286,128.000000,148.441270,0.008051,0.000000,0.005436,3345.838095,0.337940,class2
148.797386,128.000000,148.506536,0.019806,0.000000,0.013611,3345.506536,0.265762,class2
148.771605,128.000000,148.524691,0.026063,0.000000,0.009602,3345.620370,0.281041,class2
148.777778,128.000000,148.415638,0.022792,0.000000,0.010059,3345.901235,0.238683,class2
148.839506,128.000000,148.388889,0.022109,0.000000,0.011983,3345.796296,0.054103,class2
148.977778,128.000000,148.474074,0.003880,0.000000,0.004350,3345.607407,0.050911,class2
148.950617,128.000000,148.493827,0.012689,0.000000,0.003429,3345.419753,0.061043,class2
148.444444,128.000000,148.655556,0.019204,0.000000,0.003978,3344.222222,0.211248,class2
148.643275,128.000000,148.520468,0.058407,0.000000,0.013790,3344.631579,0.263447,class2
148.698413,128.000000,148.494709,0.020648,0.000000,0.010962,3345.304233,0.230087,class2
148.712018,128.000000,148.539683,0.009732,0.000000,0.009259,3345.426304,0.135981,class2
148.645833,128.000000,148.534722,0.022409,0.000000,0.008225,3345.363426,0.159044,class2
148.586957,128.000000,148.533816,0.012984,0.000000,0.007473,3345.263285,0.260828,class2
148.497585,128.000000,148.536232,0.044850,0.000000,0.005105,3344.997585,0.257607,class2
148.441667,128.000000,148.575000,0.067418,0.000000,0.011325,3344.583333,0.367680,class2
148.712121,128.000000,148.570707,0.061050,0.000000,0.009527,3344.699495,0.319024,class2
148.764172,128.000000,148.489796,0.031190,0.000000,0.004073,3345.222222,0.117284,class2
148.704545,128.000000,148.502525,0.020065,0.000000,0.008894,3345.356061,0.158243,class2
