@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
136.892532,162.801457,125.896175,5.802456,23.385644,15.906530,class1
137.664875,165.044803,128.120072,5.337175,25.093892,8.257559,class1
137.144621,165.197531,126.320988,6.451866,25.086597,12.640028,class1
137.912363,163.928013,126.874804,7.701205,23.680458,14.238776,class1
137.919021,163.811676,125.945386,7.536752,24.424118,14.691942,class1
137.275794,163.031746,127.144841,4.430075,19.370018,20.474038,class1
138.488889,165.446154,125.005128,2.315509,20.338153,36.040290,class1
136.505848,165.169591,125.871345,6.797825,18.594724,45.263886,class1
135.955556,164.628148,129.109630,4.976977,36.505670,21.102267,class1
137.998390,168.264090,122.863124,29.632350,72.624946,44.489522,class1
142.911720,167.035008,124.791476,60.732153,53.665939,102.627210,class1
136.343056,163.231944,126.819444,133.389653,24.015688,81.303758,class1
134.656790,156.144444,134.724691,116.482354,107.899417,164.736642,class1
140.095579,140.182796,147.893668,100.398173,313.455621,77.058753,class1
139.266118,130.773663,152.127572,70.038790,185.326372,41.030281,class1
140.888889,131.522222,153.122222,22.238347,5.887251,5.341522,class1
141.548822,130.956229,152.585859,1.343317,0.234521,0.252525,class1
131.717391,168.091787,124.514493,4622.540066,365.875623,1654.963972,class0
143.714286,130.142857,153.577778,3.175226,2.358440,8.392012,class2
144.377778,129.955556,150.911111,0.009877,0.003704,0.002469,class2
144.833333,130.000000,150.675926,0.034792,0.000000,0.018986,class2
145.020833,130.000000,150.541667,0.003652,0.000000,0.003086,class2
144.935185,130.000000,150.648148,0.044999,0.000000,0.012525,class2
145.217391,130.000000,150.652174,0.209291,0.000000,0.016054,class2
145.634259,129.958333,150.550926,0.010176,0.003019,0.011250,class2
145.670498,129.965517,150.513410,0.030408,0.002737,0.005656,class2
145.663082,130.000000,150.455197,0.068711,0.000000,0.006876,class2
145.760000,130.000000,150.400000,0.061399,0.000000,0.007202,class2
145.925926,130.000000,150.432099,0.010167,0.000000,0.010006,class2
146.000000,130.000000,150.500000,0.000000,0.000000,0.003527,class2
145.933333,130.000000,150.488889,0.009877,0.000000,0.003704,class2
145.272222,130.000000,150.488889,0.148765,0.000000,0.009617,class2
145.170940,130.000000,150.491453,0.047635,0.000000,0.007085,class2
145.525926,130.000000,150.474074,0.067206,0.000000,0.004200,class2
145.750000,130.000000,150.472222,0.028674,0.000000,0.004779,class2
145.707407,130.000000,150.507407,0.019143,0.000000,0.005690,class2
145.506173,130.000000,150.526749,0.025008,0.000000,0.005311,class2
145.339869,130.000000,150.594771,0.011179,0.000000,0.010387,class2
145.380247,130.000000,150.639506,0.040117,0.000000,0.006260,class2
145.186047,130.186047,150.697674,0.187373,0.102717,0.008422,class2
144.904215,130.379310,150.708812,0.180533,0.114213,0.029465,class2
145.000000,130.251852,150.496296,0.194004,0.087243,0.079130,class2
145.715278,129.979167,150.312500,0.172788,0.002006,0.013529,class2
154.818342,129.576720,151.594356,124.958702,13.490186,200.971389,class2
