@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
148.080000,131.770000,147.850000,1.133600,0.477100,0.827500,333.780000,77.791600,class0
147.080000,131.000000,148.510000,2.313600,1.220000,1.409900,342.130000,13.173100,class0
145.420000,129.430000,149.200000,4.723600,1.165100,1.280000,337.900000,39.930000,class0
146.750000,128.320000,148.200000,9.367500,0.637600,2.680000,342.050000,117.847500,class0
147.780000,127.630000,147.040000,5.431600,0.773100,3.078400,375.400000,650.900000,class0
147.220000,130.010000,147.330000,13.371600,10.469900,4.261100,403.560000,18.286400,class0
148.470000,134.800000,146.320000,13.229100,9.820000,3.757600,406.930000,1.285100,class0
149.370000,137.320000,144.060000,4.833100,3.477600,1.876400,405.850000,2.107500,class0
144.050000,146.470000,137.780000,47.607500,197.589100,41.331600,404.420000,1.483600,class0
136.530000,159.020000,129.420000,16.829100,141.279600,23.003600,404.790000,1.245900,class0
133.800000,160.780000,127.880000,7.700000,11.251600,3.405600,405.150000,0.487500,class0
131.630000,159.980000,126.740000,8.213100,12.059600,8.672400,404.120000,0.705600,class0
132.370000,162.070000,125.590000,7.513100,26.465100,4.741900,403.010000,0.549900,class0
132.000000,161.370000,124.870000,6.920000,34.473100,8.653100,399.790000,12.765900,class0
131.660000,159.560000,125.530000,5.764400,26.286400,12.189100,399.060000,9.996400,class0
132.690000,161.090000,126.570000,4.453900,25.881900,6.745100,399.930000,3.585100,class0
131.400000,161.870000,125.770000,5.960000,26.273100,7.177100,397.300000,10.530000,class0
132.250000,160.560000,127.610000,5.667500,19.106400,5.397900,397.310000,9.653900,class0
132.490000,159.480000,127.360000,2.689900,20.609600,2.410400,396.200000,12.620000,class0
132.250000,159.680000,126.880000,3.707500,40.617600,1.665600,392.840000,23.894400,class0
133.800000,162.400000,127.400000,4.460000,38.620000,1.680000,389.320000,52.217600,class0
134.600000,161.670000,128.070000,9.380000,31.201100,6.485100,380.480000,78.629600,class0
138.350000,156.010000,130.930000,24.307500,27.369900,10.065100,378.730000,36.017100,class0
142.470000,155.350000,129.800000,3.889100,15.767500,12.580000,379.570000,15.805100,class0
143.320000,156.880000,128.220000,4.517600,9.965600,4.391600,382.680000,50.197600,class0
141.240000,157.320000,128.900000,12.522400,5.357600,1.410000,387.090000,11.941900,class0
138.200000,158.510000,127.000000,10.480000,3.169900,1.660000,388.830000,19.241100,class0
138.750000,159.370000,126.260000,9.787500,5.413100,1.032400,391.770000,9.237100,class0
141.610000,158.720000,125.130000,6.137900,9.181600,2.513100,383.310000,74.373900,class0
145.490000,154.110000,126.780000,6.729900,29.357900,17.411600,373.780000,17.851600,class0
151.930000,151.320000,132.180000,54.745100,26.777600,21.907600,374.160000,58.034400,class0
152.920000,148.750000,123.090000,965.213600,338.207500,400.661900,374.150000,95.667500,class0
152.300000,156.860000,113.640000,2589.790000,567.280400,440.130400,377.960000,130.158400,class0
153.600000,148.610000,117.680000,1749.680000,557.157900,185.077600,396.050000,193.847500,class0
156.970000,127.180000,120.500000,108.649100,77.427600,7.750000,406.470000,4.249100,class0
161.090000,125.770000,121.500000,3.661900,5.397100,2.610000,404.540000,0.728400,class0
160.370000,127.390000,121.330000,2.373100,0.997900,0.781100,403.770000,0.217100,class0
160.670000,128.170000,121.170000,1.161100,0.341100,0.321100,403.280000,0.201600,class0
161.000000,128.650000,121.180000,0.000000,0.227500,0.147600,403.080000,0.073600,class0
161.000000,128.970000,121.130000,0.000000,0.029100,0.113100,403.050000,0.047500,class0
160.690000,128.620000,121.220000,12.713900,0.775600,0.431600,404.600000,7.820000,class0
160.160000,130.860000,123.330000,21.974400,10.800400,8.481100,406.500000,6.190000,class0
159.710000,133.800000,127.280000,38.925900,5.660000,15.781600,398.960000,142.038400,class0
157.480000,130.480000,134.300000,34.069600,15.949600,36.150000,381.160000,180.574400,class0
156.240000,127.420000,138.530000,1.202400,0.783600,2.729100,372.780000,5.291600,class0
157.720000,128.240000,137.220000,6.521600,0.242400,0.771600,379.890000,70.457900,class0
157.900000,128.560000,133.020000,29.130000,2.306400,25.799600,390.440000,76.746400,class0
155.810000,132.920000,134.550000,42.833900,28.473600,42.187500,392.740000,25.052400,class0
151.510000,138.960000,142.910000,29.989900,13.458400,13.421900,389.540000,32.288400,class0
146.280000,142.880000,146.100000,11.621600,11.465600,1.890000,392.310000,45.033900,class0
138.550000,147.960000,136.060000,1150.927500,210.258400,268.956400,401.370000,100.093100,class0
138.470000,172.270000,110.380000,3262.529100,823.917100,1553.995600,404.580000,133.783600,class0
143.870000,175.260000,111.030000,2197.853100,561.132400,1432.089100,402.020000,75.719600,class0
