@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
137.290000,166.370000,125.940000,29.845900,21.393100,48.316400,class0
133.690000,165.050000,126.400000,32.553900,26.827500,41.560000,class0
135.240000,164.740000,128.180000,33.322400,25.632400,25.507600,class0
135.680000,163.340000,127.250000,20.097600,34.844400,21.907500,class0
139.180000,161.930000,126.590000,46.147600,21.505100,27.021900,class0
138.920000,162.240000,126.320000,52.773600,47.522400,21.277600,class0
137.530000,160.080000,126.500000,37.889100,61.533600,13.210000,class0
139.270000,160.090000,129.380000,17.637100,38.341900,18.995600,class0
136.080000,159.580000,127.240000,0.993600,6.683600,21.602400,class0
135.580000,160.220000,123.790000,0.943600,1.891600,1.325900,class0
135.690000,160.220000,125.310000,0.673900,1.391600,3.393900,class0
135.590000,159.720000,127.360000,1.701900,0.981600,2.650400,class0
134.790000,159.530000,129.120000,1.625900,1.189100,1.725600,class0
135.030000,158.640000,130.510000,0.989100,0.850400,2.609900,class0
135.170000,158.930000,129.190000,0.641100,1.345100,5.013900,class0
134.930000,159.960000,127.600000,2.545100,14.198400,3.320000,class0
134.020000,161.060000,128.910000,4.979600,16.456400,5.221900,class0
134.950000,160.120000,129.890000,9.687500,6.925600,4.957900,class0
135.470000,159.430000,129.770000,6.589100,2.685100,4.617100,class0
134.190000,159.650000,130.270000,0.793900,2.127500,3.477100,class0
134.150000,159.460000,130.540000,0.427500,1.928400,3.408400,class0
134.330000,159.180000,131.210000,0.221100,0.627600,2.105900,class0
135.330000,158.740000,131.080000,1.321100,0.472400,2.013600,class0
142.980000,160.760000,127.980000,188.199600,16.062400,8.459600,class0
152.050000,178.030000,107.230000,2766.707500,513.669100,977.977100,class0
150.150000,194.830000,89.490000,5630.587500,517.341100,759.389900,class0
138.120000,194.400000,94.900000,6142.825600,429.960000,434.490000,class0
144.760000,191.380000,97.960000,5853.822400,329.775600,598.338400,class0
163.240000,169.470000,105.930000,2997.382400,621.209100,477.685100,class0
153.200000,147.090000,130.270000,626.920000,52.821900,303.577100,class0
142.500000,143.340000,146.740000,13.690000,16.524400,6.232400,class0
145.850000,141.890000,146.770000,0.807500,2.837900,3.057100,class0
147.870000,142.270000,143.710000,4.333100,0.297100,3.585900,class0
149.070000,141.460000,142.770000,1.625100,0.728400,1.237100,class0
146.640000,141.940000,144.860000,5.050400,1.676400,2.880400,class0
143.160000,143.070000,146.850000,5.434400,0.605100,1.207500,class0
143.120000,141.650000,148.700000,7.525600,10.807500,5.570000,class0
