@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
136.690000,142.720000,96.710000,38.153900,2.481600,4.865900,731.970000,0.749100,class1
120.940000,160.430000,111.230000,289.876400,548.425100,276.797100,730.810000,5.073900,class1
115.290000,169.840000,118.850000,188.345900,354.874400,114.267500,730.610000,4.177900,class1
116.910000,160.460000,112.620000,99.041900,64.488400,12.875600,731.330000,0.221100,class1
114.820000,158.810000,112.500000,33.567600,44.193900,13.710000,731.420000,0.363600,class1
116.120000,157.580000,111.280000,18.045600,54.563600,20.961600,731.080000,0.773600,class1
115.600000,155.770000,112.910000,15.800000,42.297100,19.621900,730.790000,0.365900,class1
115.780000,155.690000,113.850000,23.391600,69.433900,23.047500,731.220000,0.431600,class1
114.410000,158.020000,112.790000,25.201900,53.599600,31.425900,730.810000,1.313900,class1
115.770000,158.390000,112.350000,11.957100,30.377900,20.167500,730.820000,1.367600,class1
116.510000,156.530000,112.920000,6.649900,30.709100,8.793600,731.330000,0.481100,class1
115.430000,156.900000,114.870000,7.205100,9.330000,5.813100,731.270000,0.197100,class99
109.780000,161.720000,108.390000,89.071600,76.901600,168.937900,731.590000,0.541900,class99
106.150000,162.060000,109.960000,906.647500,171.256400,953.258400,731.850000,0.727500,class99
109.720000,156.210000,122.720000,2108.541600,135.645900,1605.781600,731.980000,1.819600,class99
101.680000,143.290000,113.520000,1547.197600,177.125900,1037.589600,730.580000,3.823600,class99
104.540000,141.760000,102.860000,371.288400,164.922400,47.280400,729.530000,0.289100,class99
123.650000,146.400000,99.290000,56.467500,114.180000,52.225900,730.350000,0.267500,class2
128.680000,134.350000,92.370000,10.857600,122.507500,24.313100,731.070000,0.445100,class2
128.890000,127.480000,92.200000,6.957900,23.609600,11.240000,731.400000,0.360000,class2
129.860000,128.700000,91.730000,6.020400,18.570000,13.677100,731.550000,0.327500,class2
130.540000,129.630000,90.790000,6.908400,4.013100,5.965900,731.360000,0.270400,class2
130.940000,130.200000,91.630000,7.136400,2.660000,1.833100,730.990000,0.029900,class2
130.410000,129.930000,91.780000,3.341900,0.485100,1.191600,731.070000,0.065100,class2
130.420000,130.000000,91.860000,0.243600,0.000000,0.120400,731.070000,0.065100,class2
130.860000,130.000000,92.000000,0.120400,0.000000,0.000000,731.000000,0.000000,class2
130.800000,130.000000,92.000000,0.160000,0.000000,0.000000,731.000000,0.000000,class2
130.690000,130.000000,92.000000,0.213900,0.000000,0.000000,731.070000,0.065100,class2
130.280000,130.010000,91.820000,0.301600,0.009900,0.147600,731.180000,0.147600,class2
130.690000,130.010000,91.690000,2.153900,0.009900,0.213900,731.200000,0.160000,class2
131.080000,130.000000,91.770000,1.753600,0.000000,0.177100,731.140000,0.120400,class2
130.610000,130.000000,91.890000,0.337900,0.000000,0.097900,731.050000,0.047500,class2
130.660000,130.010000,91.990000,0.324400,0.009900,0.009900,731.000000,0.000000,class2
130.470000,130.230000,92.000000,0.249100,0.177100,0.000000,731.050000,0.047500,class2
130.150000,130.720000,92.000000,0.127500,0.201600,0.000000,731.180000,0.147600,class2
130.070000,131.000000,92.000000,0.065100,0.000000,0.000000,731.190000,0.153900,class2
130.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.540000,0.248400,class2
130.420000,131.000000,92.000000,0.243600,0.000000,0.000000,731.480000,0.249600,class2
130.920000,131.000000,92.000000,0.073600,0.000000,0.000000,731.000000,0.000000,class2
130.730000,130.580000,92.000000,0.197100,0.243600,0.000000,731.000000,0.000000,class2
130.420000,130.080000,92.000000,0.243600,0.073600,0.000000,730.990000,0.069900,class2
130.570000,130.020000,92.000000,0.245100,0.019600,0.000000,730.990000,0.069900,class2
130.450000,130.020000,92.000000,0.527500,0.019600,0.000000,730.900000,0.090000,class2
130.070000,130.060000,92.000000,0.345100,0.056400,0.000000,730.850000,0.127500,class2
129.800000,130.350000,91.960000,0.160000,0.227500,0.038400,731.020000,0.119600,class2
129.890000,130.440000,91.880000,0.277900,0.246400,0.105600,731.240000,0.182400,class2
130.290000,130.150000,91.880000,0.205900,0.127500,0.105600,731.170000,0.141100,class2
130.700000,130.170000,91.960000,0.210000,0.141100,0.038400,731.170000,0.141100,class2
131.000000,130.670000,92.000000,0.000000,0.221100,0.000000,731.670000,0.221100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.780000,0.171600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.280000,0.201600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
130.830000,131.000000,92.000000,0.141100,0.000000,0.000000,731.070000,0.065100,class2
130.330000,131.000000,92.000000,0.221100,0.000000,0.000000,731.570000,0.245100,class2
130.270000,130.630000,92.000000,0.197100,0.233100,0.000000,731.630000,0.233100,class2
130.770000,130.130000,92.000000,0.177100,0.113100,0.000000,731.130000,0.113100,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
130.930000,130.000000,92.000000,0.065100,0.000000,0.000000,731.000000,0.000000,class2
130.430000,130.000000,92.000000,0.245100,0.000000,0.000000,731.470000,0.249100,class2
130.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.970000,0.029100,class2
130.120000,130.000000,92.000000,0.105600,0.000000,0.000000,731.780000,0.171600,class2
130.620000,130.000000,92.000000,0.235600,0.000000,0.000000,731.760000,0.182400,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,731.190000,0.893900,class2
130.970000,130.000000,92.000000,0.029100,0.000000,0.000000,730.600000,0.400000,class2
130.630000,130.020000,92.000000,0.233100,0.019600,0.000000,730.840000,0.254400,class2
130.540000,130.020000,92.000000,0.248400,0.019600,0.000000,730.920000,0.193600,class2
130.770000,130.000000,92.000000,0.177100,0.000000,0.000000,730.980000,0.039600,class2
130.890000,130.000000,92.000000,0.097900,0.000000,0.000000,730.980000,0.039600,class2
131.000000,130.000000,92.000000,0.000000,0.000000,0.000000,730.970000,0.029100,class2
130.750000,130.150000,92.000000,0.187500,0.127500,0.000000,731.000000,0.000000,class2
130.250000,130.650000,92.000000,0.187500,0.227500,0.000000,731.000000,0.000000,class2
130.040000,131.000000,92.000000,0.038400,0.000000,0.000000,731.030000,0.029100,class2
130.190000,131.000000,92.000000,0.153900,0.000000,0.000000,731.030000,0.029100,class2
130.540000,130.770000,91.800000,0.248400,0.177100,0.160000,730.960000,0.038400,class2
130.830000,130.620000,91.760000,0.141100,0.235600,0.182400,730.850000,0.127500,class2
130.940000,130.850000,91.960000,0.056400,0.127500,0.038400,730.890000,0.097900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.680000,0.217600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.180000,0.147600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.170000,0.141100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.670000,0.221100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
