@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
117.250000,162.080000,122.900000,12.547500,37.813600,4.370000,class1
116.440000,161.710000,123.500000,16.406400,53.825900,4.530000,class1
117.650000,161.760000,124.670000,23.187500,42.822400,11.621100,class1
117.680000,160.970000,122.900000,23.097600,24.129100,16.350000,class1
117.960000,163.090000,124.890000,30.998400,42.421900,27.957900,class1
119.150000,161.400000,124.330000,21.227500,42.480000,31.241100,class1
118.830000,161.610000,121.620000,17.221100,65.297900,8.575600,class1
115.710000,160.580000,121.830000,50.205900,66.323600,9.141100,class1
113.460000,158.260000,120.310000,25.008400,8.692400,3.293900,class1
118.090000,159.230000,117.690000,3.181900,4.257100,13.293900,class1
117.300000,156.360000,115.220000,22.550000,14.410400,10.751600,class0
102.310000,152.250000,108.730000,408.173900,40.247500,88.797100,class0
104.190000,163.520000,106.970000,2526.713900,524.369600,536.909100,class0
121.370000,175.730000,112.390000,4148.313100,499.377100,743.657900,class0
118.360000,171.610000,111.140000,4062.710400,337.077900,605.900400,class0
111.330000,166.850000,108.610000,3887.301100,289.727500,558.777900,class0
103.110000,158.000000,108.410000,2940.997900,442.220000,340.341900,class0
101.060000,143.540000,104.710000,1023.636400,302.508400,158.925900,class0
104.180000,136.760000,102.000000,11.707600,2.682400,18.680000,class0
103.250000,137.050000,103.940000,4.847500,1.767500,1.216400,class2
103.160000,136.800000,103.850000,0.814400,0.460000,0.247500,class2
102.720000,136.520000,104.170000,0.621600,0.249600,0.241100,class2
102.060000,137.260000,104.760000,0.616400,1.672400,0.442400,class2
106.420000,142.280000,101.020000,73.863600,38.161600,33.999600,class2
114.930000,138.240000,98.450000,128.605100,107.342400,25.387500,class2
117.690000,130.750000,95.500000,129.073900,34.167500,54.010000,class2
117.780000,130.430000,92.060000,91.451600,24.245100,32.276400,class2
119.650000,133.460000,93.480000,34.927500,35.368400,8.589600,class2
123.900000,137.260000,93.680000,59.790000,17.752400,23.697600,class2
124.930000,137.460000,93.630000,46.305100,9.908400,19.993100,class2
124.880000,138.590000,93.210000,13.205600,6.721900,1.645900,class2
125.800000,139.610000,93.690000,6.080000,6.237900,2.793900,class2
122.190000,141.670000,96.020000,25.893900,4.121100,6.759600,class2
114.540000,145.340000,100.560000,55.628400,6.004400,15.606400,class2
104.920000,143.640000,107.990000,23.773600,33.470400,37.949900,class2
99.420000,136.140000,117.300000,9.463600,34.560400,57.570000,class2
92.690000,134.820000,124.230000,90.893900,39.187600,66.337100,class2
97.600000,132.450000,113.630000,185.760000,92.167500,274.973100,class2
109.860000,129.660000,98.430000,30.320400,58.884400,80.685100,class2
111.740000,129.330000,95.830000,8.292400,48.861100,3.541100,class2
112.060000,127.550000,95.390000,5.216400,27.207500,1.057900,class2
113.330000,127.930000,94.560000,0.861100,0.305100,0.266400,class2
114.080000,127.880000,94.230000,0.273600,0.105600,0.177100,class2
114.280000,127.900000,94.120000,0.441600,0.090000,0.105600,class2
113.620000,127.310000,94.490000,1.795600,1.933900,0.429900,class2
112.850000,126.630000,94.920000,1.767500,1.833100,0.413600,class2
110.800000,125.270000,95.910000,54.760000,3.417100,9.421900,class2
114.380000,126.670000,96.900000,164.255600,41.481100,72.150000,class2
109.440000,126.230000,111.490000,207.246400,54.837100,416.589900,class2
96.260000,126.030000,126.880000,34.132400,28.189100,145.765600,class2
96.090000,133.180000,125.990000,35.641900,32.287600,19.169900,class2
99.650000,142.430000,120.890000,30.787500,35.805100,23.877900,class2
102.720000,148.420000,116.360000,18.981600,8.743600,7.550400,class2
106.060000,147.290000,110.130000,14.156400,28.785900,43.973100,class2
115.180000,144.510000,100.850000,129.907600,48.289900,41.187500,class2
